benchmark,project,bug,tool,seed,java_version,build_type,checkout,apply,compile,num_tests,num_failing_tests,plausible
Bugs.jar,Jackrabbit-Oak,3f51fb09,Nopol,7,8,benchmark,1,1,1,512,1,0
