benchmark,project,bug,tool,seed,java_version,build_type,checkout,apply,compile,num_tests,num_failing_tests,plausible
Bears,julianps-modelmapper-module-vavr,441307573-461240331,Kali,0,7,benchmark,1,1,1,NA,NA,NA
