benchmark,project,bug,tool,seed,java_version,build_type,checkout,apply,compile,num_tests,num_failing_tests,plausible
Bugs.jar,Commons-Math,b6bf8f41,jMutRepair,0,7,benchmark,1,1,1,2354,1,0
