benchmark,project,bug,tool,seed,java_version,build_type,checkout,apply,compile,num_tests,num_failing_tests,plausible
Bears,spring-projects-spring-data-commons,263410130-263513297,Kali,0,8,benchmark,1,0,NA,NA,NA,NA
