benchmark,project,bug,tool,seed,java_version,build_type,checkout,apply,compile,num_tests,num_failing_tests,plausible
Bugs.jar,Wicket,a4a3a9a6,DynaMoth,7,7,benchmark,1,1,1,170,1,0
