benchmark,project,bug,tool,seed,java_version,build_type,checkout,apply,compile,num_tests,num_failing_tests,plausible
Bugs.jar,Commons-Math,bfbb156d,Nopol,7,8,benchmark,1,1,1,4157,1,0
