benchmark,project,bug,tool,seed,java_version,build_type,checkout,apply,compile,num_tests,num_failing_tests,plausible
Bugs.jar,Commons-Math,784e4f69,jGenProg,0,7,benchmark,1,1,1,2264,0,1
